when,instance,improved,change,%,new_bks,prev_bks,who,beaten,prev_when,after_days
2020-12-11,lr2_8_2,distance,-17.9381,-0.0489,36628.3947,36646.3328,HW,SCR,2019-11-06,401
2020-12-11,lr2_8_3,distance,-46.5764,-0.1759,26426.294,26472.8704,HW,SCR,2020-12-02,9
2020-12-11,lr2_8_4,distance,-7.205,-0.0348,20677.8868,20685.0918,HW,HW,2020-12-08,3
2020-12-11,lr2_8_6,distance,-3.411,-0.0118,28981.7744,28985.1854,HW,HW,2020-12-01,10
2020-12-11,lr2_10_1,distance,-90.8538,-0.144,63017.9679,63108.8217,HW,HW,2020-12-08,3
2020-12-11,lr2_10_7,distance,-18.0687,-0.0449,40193.8061,40211.8748,HW,HW,2020-12-01,10
2020-12-11,lr2_10_10,distance,-19.5505,-0.0423,46190.8156,46210.3661,HW,HW,2020-12-03,8
2020-12-11,lrc1_10_7,distance,-168.0691,-0.4028,41560.5569,41728.626,HW,HW,2020-12-01,10
2020-12-11,lrc1_10_8,distance,-57.9288,-0.1397,41396.3868,41454.3156,HW,HW,2020-12-01,10
2020-12-11,lrc2_10_2,distance,-35.2058,-0.0911,38619.1328,38654.3386,HW,HW,2020-12-08,3
2020-12-11,lrc2_10_3,distance,-94.9089,-0.3475,27218.1914,27313.1003,HW,SCR,2020-03-04,282
2020-12-11,lrc2_10_10,distance,-87.8381,-0.3009,29107.1306,29194.9687,HW,HW,2020-12-01,10
2020-12-08,lrc2_6_5,distance,-3.615,-0.0251,14380.3652,14383.9802,HW,SCR,2020-12-02,6
2020-12-08,lr1_8_8,distance,-11.9046,-0.0567,20984.0737,20995.9783,HW,SCR,2020-12-02,6
2020-12-08,lr2_8_4,distance,-427.7361,-2.026,20685.0918,21112.8279,HW,SCR,2020-12-02,6
2020-12-08,lr1_10_7,distance,-6.0426,-0.0156,38747.1952,38753.2378,HW,SCR,2020-12-02,6
2020-12-08,lr2_10_1,distance,-209.3919,-0.3307,63108.8217,63318.2136,HW,WM,2019-11-28,376
2020-12-08,lr2_10_4,distance,-0.4015,-0.0015,26597.6545,26598.056,HW,SCR,2020-12-02,6
2020-12-08,lr2_10_8,distance,-0.6616,-0.0025,26749.7107,26750.3723,HW,SCR,2020-12-02,6
2020-12-08,lrc2_10_2,distance,-139.0002,-0.3583,38654.3386,38793.3388,HW,SCR,2020-12-02,6
2020-12-03,lrc2_6_7,distance,-29.0807,-0.2059,14094.2635,14123.3442,HW,SCR,2020-12-02,1
2020-12-03,lrc2_8_9,distance,-98.9998,-0.4326,22785.1703,22884.1701,HW,HW,2020-12-01,2
2020-12-03,lrc2_8_10,distance,-1.1948,-0.0061,19706.2394,19707.4342,HW,HW,2020-12-01,2
2020-12-03,lr2_10_10,distance,-391.8996,-0.8409,46210.3661,46602.2657,HW,SCR,2019-11-06,393
2020-12-02,lr2_4_7,distance,-29.9567,-0.3734,7993.158,8023.1147,SCR,CAINIAO,2020-05-08,208
2020-12-02,lr2_4_8,distance,-4.9181,-0.0934,5260.4193,5265.3374,SCR,HW,2020-12-01,1
2020-12-02,lc1_6_4,distance,-16.3665,-0.1229,13305.0865,13321.453,SCR,SCR,2019-06-01,550
2020-12-02,lc2_6_3,distance,-11.0737,-0.1299,8512.9414,8524.0151,SCR,SCR,2019-11-06,392
2020-12-02,lr1_6_5,distance,-158.464,-0.6604,23835.8924,23994.3564,SCR,SCR,2019-11-06,392
2020-12-02,lr1_6_7,distance,-5.6578,-0.0331,17110.5843,17116.2421,SCR,SCR,2020-01-21,316
2020-12-02,lr2_6_5,distance,-92.2749,-0.3962,23199.8964,23292.1713,SCR,CAINIAO,2020-04-15,231
2020-12-02,lr2_6_6,distance,-0.4855,-0.0025,19099.489,19099.9745,SCR,SCR,2020-01-21,316
2020-12-02,lr2_6_8,distance,-45.3187,-0.3623,12463.8457,12509.1644,SCR,Shobb,2019-08-08,482
2020-12-02,lrc2_6_5,distance,-4.8502,-0.0337,14383.9802,14388.8304,SCR,HW,2020-12-01,1
2020-12-02,lrc2_6_7,distance,-27.9408,-0.1974,14123.3442,14151.285,SCR,HW,2020-12-01,1
2020-12-02,lc2_8_4,distance,-0.8291,-0.0064,12932.0498,12932.8789,SCR,SCR,2020-01-21,316
2020-12-02,lr1_8_8,distance,-39.2573,-0.1866,20995.9783,21035.2356,SCR,HW,2020-12-01,1
2020-12-02,lr1_8_9,distance,-55.9261,-0.1521,36720.3653,36776.2914,SCR,HW,2020-12-01,1
2020-12-02,lr2_8_3,distance,-28.4696,-0.1074,26472.8704,26501.34,SCR,HW,2020-12-01,1
2020-12-02,lr2_8_4,distance,-1.086,-0.0051,21112.8279,21113.9139,SCR,HW,2020-12-01,1
2020-12-02,lr2_8_5,distance,-192.2871,-0.5492,34819.6892,35011.9763,SCR,SCR,2020-01-21,316
2020-12-02,lr2_8_8,distance,-2.8726,-0.0156,18414.8295,18417.7021,SCR,HW,2020-12-01,1
2020-12-02,lrc1_8_4,distance,-0.4328,-0.0024,18208.5136,18208.9464,SCR,SB,2019-01-30,672
2020-12-02,lrc2_8_4,distance,-2.8975,-0.0197,14724.9107,14727.8082,SCR,SCR,2019-11-28,370
2020-12-02,lr1_10_3,distance,-9.1996,-0.0222,41512.5797,41521.7793,SCR,HW,2020-12-01,1
2020-12-02,lr1_10_4,distance,-10.3858,-0.0336,30914.6509,30925.0367,SCR,SCR,2020-01-21,316
2020-12-02,lr1_10_5,distance,-514.3489,-0.8588,59380.0934,59894.4423,SCR,WM,2019-11-28,370
2020-12-02,lr1_10_7,distance,-146.8201,-0.3774,38753.2378,38900.0579,SCR,SCR,2020-03-04,273
2020-12-02,lr2_10_4,distance,-26.6623,-0.1001,26598.056,26624.7183,SCR,HW,2020-12-01,1
2020-12-02,lr2_10_6,distance,-2.7963,-0.006,46268.0772,46270.8735,SCR,SCR,2020-01-21,316
2020-12-02,lr2_10_8,distance,-1.9334,-0.0072,26750.3723,26752.3057,SCR,HW,2020-12-01,1
2020-12-02,lrc2_10_2,distance,-279.8543,-0.7162,38793.3388,39073.1931,SCR,HW,2020-12-01,1
2020-12-02,lrc2_10_4,distance,-0.7712,-0.0033,23256.1191,23256.8903,SCR,SCR,2020-01-21,316
2020-12-01,lr1_4_3,distance,-5.6493,-0.0611,9245.4837,9251.133,HW,SB,2019-01-30,671
2020-12-01,lr1_4_6,distance,-441.6352,-3.7504,11334.1112,11775.7464,HW,CAINIAO,2020-03-13,263
2020-12-01,lr2_4_8,distance,-5.7117,-0.1084,5265.3374,5271.0491,HW,MFS,2020-08-26,97
2020-12-01,lrc1_6_5,distance,-105.6879,-0.6015,17463.9352,17569.6231,HW,CAINIAO,2020-04-15,230
2020-12-01,lrc1_6_6,distance,-11.4664,-0.0602,19025.3635,19036.8299,HW,CAINIAO,2020-03-13,263
2020-12-01,lrc1_6_7,distance,-20.1972,-0.1267,15914.8525,15935.0497,HW,SCR,2019-11-06,391
2020-12-01,lrc1_6_9,distance,-19.599,-0.1276,15344.6389,15364.2379,HW,CAINIAO,2020-05-01,214
2020-12-01,lrc2_6_5,distance,-133.7618,-0.9211,14388.8304,14522.5922,HW,SB,2019-01-30,671
2020-12-01,lrc2_6_6,distance,-45.817,-0.3053,14962.0824,15007.8994,HW,SCR,2019-11-06,391
2020-12-01,lrc2_6_7,distance,-74.9484,-0.5268,14151.285,14226.2334,HW,SCR,2020-01-21,315
2020-12-01,lrc2_6_9,distance,-32.7254,-0.1963,16635.4104,16668.1358,HW,SCR,2019-11-06,391
2020-12-01,lc1_8_8,distance,-645.1754,-2.3604,26688.1709,27333.3463,HW,SCR,2020-03-31,245
2020-12-01,lr1_8_3,distance,-4.9528,-0.0169,29225.3625,29230.3153,HW,SCR,2019-11-06,391
2020-12-01,lr1_8_4,distance,-8.6903,-0.042,20695.2213,20703.9116,HW,SCR,2020-03-31,245
2020-12-01,lr1_8_5,distance,-26.8177,-0.0668,40094.8636,40121.6813,HW,SCR,2020-03-31,245
2020-12-01,lr1_8_6,distance,-1804.5388,-4.6548,36962.7528,38767.2916,HW,CAINIAO,2020-03-13,263
2020-12-01,lr1_8_7,distance,-205.7718,-0.7501,27228.0231,27433.7949,HW,SCR,2019-11-06,391
2020-12-01,lr1_8_8,distance,-1.03,-0.0049,21035.2356,21036.2656,HW,SCR,2019-11-06,391
2020-12-01,lr1_8_9,distance,-7.5848,-0.0206,36776.2914,36783.8762,HW,SCR,2020-01-21,315
2020-12-01,lr2_8_1,distance,-249.7203,-0.5928,41873.1217,42122.842,HW,SB,2019-01-30,671
2020-12-01,lr2_8_3,distance,-1.3938,-0.0053,26501.34,26502.7338,HW,CAINIAO,2020-04-21,224
2020-12-01,lr2_8_4,distance,-0.8038,-0.0038,21113.9139,21114.7177,HW,SCR,2019-11-06,391
2020-12-01,lr2_8_6,distance,-43.5755,-0.1501,28985.1854,29028.7609,HW,SCR,2020-01-21,315
2020-12-01,lr2_8_7,distance,-38.6516,-0.1481,26056.6745,26095.3261,HW,SCR,2020-01-21,315
2020-12-01,lr2_8_8,distance,-0.1013,-0.0006,18417.7021,18417.8034,HW,SCR,2020-01-21,315
2020-12-01,lrc1_8_6,distance,-24.3721,-0.0841,28961.6569,28986.029,HW,CAINIAO,2020-04-08,237
2020-12-01,lrc1_8_7,distance,-344.2884,-1.1821,28781.0979,29125.3863,HW,CAINIAO,2020-03-13,263
2020-12-01,lrc1_8_10,distance,-17.9124,-0.0758,23602.9536,23620.866,HW,SCR,2020-03-31,245
2020-12-01,lrc2_8_7,distance,-1428.8533,-5.3185,25436.7909,26865.6442,HW,CAINIAO,2020-04-08,237
2020-12-01,lrc2_8_8,distance,-1094.7979,-4.5896,22759.342,23854.1399,HW,CAINIAO,2020-04-08,237
2020-12-01,lrc2_8_9,distance,-465.6018,-1.994,22884.1701,23349.7719,HW,CAINIAO,2020-04-08,237
2020-12-01,lrc2_8_10,distance,-45.9298,-0.2325,19707.4342,19753.364,HW,SCR,2020-01-21,315
2020-12-01,lc1_10_3,distance,-628.3358,-1.4059,44064.52,44692.8558,HW,CAINIAO,2020-04-21,224
2020-12-01,lc2_10_3,distance,-9.5032,-0.0492,19315.5417,19325.0449,HW,SCR,2020-03-04,272
2020-12-01,lr1_10_3,distance,-87.6349,-0.2106,41521.7793,41609.4142,HW,SCR,2019-11-06,391
2020-12-01,lr1_10_8,distance,-318.7083,-1.0588,29782.9576,30101.6659,HW,CAINIAO,2020-03-24,252
2020-12-01,lr2_10_3,distance,-28.1559,-0.0655,42926.8312,42954.9871,HW,CAINIAO,2020-03-31,245
2020-12-01,lr2_10_4,distance,-1.8363,-0.0069,26624.7183,26626.5546,HW,SCR,2020-01-21,315
2020-12-01,lr2_10_5,distance,-93.3408,-0.1679,55504.9072,55598.248,HW,SCR,2019-11-06,391
2020-12-01,lr2_10_7,distance,-3000.2653,-6.9431,40211.8748,43212.1401,HW,CAINIAO,2020-03-31,245
2020-12-01,lr2_10_8,distance,-1.3058,-0.0049,26752.3057,26753.6115,HW,SCR,2020-01-21,315
2020-12-01,lr2_10_9,distance,-16.2176,-0.0316,51244.7717,51260.9893,HW,SCR,2020-01-21,315
2020-12-01,lrc1_10_2,distance,-0.9183,-0.002,45547.3838,45548.3021,HW,CAINIAO,2020-03-24,252
2020-12-01,lrc1_10_3,distance,-5.2988,-0.0149,35620.7288,35626.0276,HW,SCR,2020-03-31,245
2020-12-01,lrc1_10_4,distance,-50.6565,-0.1858,27213.9339,27264.5904,HW,SCR,2019-11-06,391
2020-12-01,lrc1_10_6,distance,-38.6048,-0.0855,45115.2217,45153.8265,HW,MFS,2019-02-23,647
2020-12-01,lrc1_10_7,distance,-34.1423,-0.0818,41728.626,41762.7683,HW,SCR,2020-01-21,315
2020-12-01,lrc1_10_8,distance,-263.4351,-0.6315,41454.3156,41717.7507,HW,SCR,2020-03-04,272
2020-12-01,lrc1_10_9,distance,-180.7885,-0.4593,39182.1459,39362.9344,HW,SCR,2020-03-04,272
2020-12-01,lrc1_10_10,distance,-130.1006,-0.3547,36554.0403,36684.1409,HW,SCR,2020-01-21,315
2020-12-01,lrc2_10_2,distance,-5.4644,-0.014,39073.1931,39078.6575,HW,Shobb,2019-09-19,439
2020-12-01,lrc2_10_5,distance,-6.6993,-0.0164,40848.544,40855.2433,HW,SCR,2020-03-04,272
2020-12-01,lrc2_10_10,distance,-15.4516,-0.0529,29194.9687,29210.4203,HW,SCR,2019-11-06,391
2020-08-26,lr2_4_8,distance,-0.007,-0.0001,5271.0491,5271.0561,MFS,CAINIAO,2020-05-08,110
2020-05-08,lr2_4_7,distance,-0.4886,-0.0061,8023.1147,8023.6033,CAINIAO,CAINIAO,2020-05-01,7
2020-05-08,lr2_4_8,distance,-22.8989,-0.4325,5271.0561,5293.955,CAINIAO,CAINIAO,2020-05-01,7
2020-05-01,lr2_4_7,distance,-5.9636,-0.0743,8023.6033,8029.5669,CAINIAO,SCR,2020-03-31,31
2020-05-01,lr2_4_8,distance,-1.8078,-0.0341,5293.955,5295.7628,CAINIAO,SCR,2020-03-31,31
2020-05-01,lrc1_6_9,distance,-11.0578,-0.0719,15364.2379,15375.2957,CAINIAO,SCR,2020-03-31,31
2020-04-21,lr2_8_3,distance,-1.4247,-0.0054,26502.7338,26504.1585,CAINIAO,SCR,2020-03-31,21
2020-04-21,lc1_10_3,distance,-25.5319,-0.0571,44692.8558,44718.3877,CAINIAO,SCR,2020-03-31,21
2020-04-15,lr2_6_5,distance,-198.7047,-0.8459,23292.1713,23490.876,CAINIAO,CVB2,2019-01-17,454
2020-04-15,lrc1_6_5,distance,-17.157,-0.0976,17569.6231,17586.7801,CAINIAO,CVB2,2019-01-17,454
2020-04-08,lrc1_8_6,distance,-39.7152,-0.1368,28986.029,29025.7442,CAINIAO,CVB2,2019-01-17,447
2020-04-08,lrc2_8_5,distance,-30.5919,-0.1294,23602.4356,23633.0275,CAINIAO,CVB2,2019-01-17,447
2020-04-08,lrc2_8_7,distance,-0.9366,-0.0035,26865.6442,26866.5808,CAINIAO,CVB2,2019-01-17,447
2020-04-08,lrc2_8_8,distance,-6.335,-0.0266,23854.1399,23860.4749,CAINIAO,CVB2,2019-01-17,447
2020-04-08,lrc2_8_9,distance,-33.7431,-0.1443,23349.7719,23383.515,CAINIAO,CVB2,2019-01-17,447
2020-03-31,lr2_4_7,distance,-0.0056,-0.0001,8029.5669,8029.5725,SCR,SCR,2020-01-21,70
2020-03-31,lr2_4_8,distance,-7.9759,-0.1504,5295.7628,5303.7387,SCR,H,2016-08-15,1324
2020-03-31,lc1_6_3,distance,-10.151,-0.0682,14874.6766,14884.8276,SCR,SCR,2019-11-06,146
2020-03-31,lr1_6_6,distance,-0.7393,-0.0035,21063.8093,21064.5486,SCR,SCR,2019-11-06,146
2020-03-31,lrc1_6_9,distance,-80.9963,-0.524,15375.2957,15456.292,SCR,SCR,2019-11-06,146
2020-03-31,lc1_8_8,distance,-43.5396,-0.159,27333.3463,27376.8859,SCR,CAINIAO,2020-03-13,18
2020-03-31,lr1_8_4,distance,-1.2068,-0.0058,20703.9116,20705.1184,SCR,SCR,2019-11-06,146
2020-03-31,lr1_8_5,distance,-949.6742,-2.3123,40121.6813,41071.3555,SCR,SB,2019-01-30,426
2020-03-31,lr2_8_3,distance,-0.034,-0.0001,26504.1585,26504.1925,SCR,SCR,2020-01-21,70
2020-03-31,lrc1_8_10,distance,-42.8543,-0.1811,23620.866,23663.7203,SCR,SCR,2019-11-06,146
2020-03-31,c1_10_8,distance,-22.7376,-0.0533,42629.9122,42652.6498,CAINIAO,SCR,2020-03-04,27
2020-03-31,lc1_10_3,distance,-20.6285,-0.0461,44718.3877,44739.0162,SCR,CAINIAO,2020-03-24,7
2020-03-31,lr2_10_3,distance,-1.7094,-0.004,42954.9871,42956.6965,CAINIAO,SCR,2020-03-04,27
2020-03-31,lr2_10_7,distance,-6.5023,-0.015,43212.1401,43218.6424,CAINIAO,CAINIAO,2020-03-24,7
2020-03-31,lrc1_10_3,distance,-18.1593,-0.0509,35626.0276,35644.1869,SCR,CAINIAO,2020-03-24,7
2020-03-24,lc1_10_3,distance,-6.2002,-0.0139,44739.0162,44745.2164,CAINIAO,WM,2019-11-28,117
2020-03-24,lr1_10_8,distance,-2.0682,-0.0069,30101.6659,30103.7341,CAINIAO,SCR,2020-03-04,20
2020-03-24,lr1_10_9,distance,-2.0665,-0.004,52123.2586,52125.3251,CAINIAO,SCR,2020-01-21,63
2020-03-24,lr2_10_7,distance,-34.2954,-0.0793,43218.6424,43252.9378,CAINIAO,WM,2019-11-28,117
2020-03-24,lrc1_10_2,distance,-20.5765,-0.0452,45548.3021,45568.8786,CAINIAO,WM,2019-11-28,117
2020-03-24,lrc1_10_3,distance,-8.9065,-0.025,35644.1869,35653.0934,CAINIAO,SB,2019-01-30,419
2020-03-24,lrc1_10_5,distance,-7.6102,-0.0151,50324.5718,50332.182,CAINIAO,WM,2019-11-28,117
2020-03-13,lr1_4_6,distance,-2.3664,-0.0201,11775.7464,11778.1128,CAINIAO,CVB2,2019-01-17,421
2020-03-13,lrc1_6_6,distance,-0.2854,-0.0015,19036.8299,19037.1153,CAINIAO,CVB2,2019-01-17,421
2020-03-13,lc1_8_2,distance,-1.93,-0.0063,30603.5683,30605.4983,CAINIAO,CVB2,2019-01-17,421
2020-03-13,lc1_8_8,distance,-0.4352,-0.0016,27376.8859,27377.3211,CAINIAO,CVB2,2019-01-17,421
2020-03-13,lr1_8_6,distance,-33.8304,-0.0872,38767.2916,38801.122,CAINIAO,CVB2,2019-01-17,421
2020-03-13,lrc1_8_2,distance,-0.9638,-0.0035,27878.8912,27879.855,CAINIAO,SB,2019-01-30,408
2020-03-13,lrc1_8_7,distance,-1.336,-0.0046,29125.3863,29126.7223,CAINIAO,CVB2,2019-01-17,421
2020-03-04,c1_10_8,distance,-8.0461,-0.0189,42652.6498,42660.6959,SCR,SCR,2018-11-01,489
2020-03-04,c1_10_9,distance,-3.621,-0.009,40323.9946,40327.6156,SCR,SCR,2019-06-08,270
2020-03-04,lc2_10_3,distance,-0.0756,-0.0004,19325.0449,19325.1205,SCR,SCR,2020-01-21,43
2020-03-04,lr1_10_7,distance,-0.0731,-0.0002,38900.0579,38900.131,SCR,SCR,2020-01-21,43
2020-03-04,lr1_10_8,distance,-6.2021,-0.0206,30103.7341,30109.9362,SCR,SCR,2020-01-21,43
2020-03-04,lr2_10_3,distance,-2.2428,-0.0052,42956.6965,42958.9393,SCR,SCR,2020-01-21,43
2020-03-04,lrc1_10_8,distance,-25.4848,-0.0611,41717.7507,41743.2355,SCR,SCR,2020-02-01,32
2020-03-04,lrc1_10_9,distance,-17.5987,-0.0447,39362.9344,39380.5331,SCR,SCR,2019-11-06,119
2020-03-04,lrc2_10_3,distance,-2.7102,-0.0099,27313.1003,27315.8105,SCR,SCR,2020-01-21,43
2020-03-04,lrc2_10_5,distance,-53.9397,-0.1319,40855.2433,40909.183,SCR,SCR,2020-01-21,43
2020-03-04,r1_10_1,distance,-23.2157,-0.0434,53412.1129,53435.3286,SCR,SCR,2019-06-08,270
2020-03-04,r1_10_7,distance,-0.1052,-0.0002,44040.9154,44041.0206,SCR,SCR,2019-05-01,308
2020-03-04,rc1_10_4,distance,-11.1121,-0.0268,41397.8107,41408.9228,SCR,SCR,2019-04-01,338
2020-03-04,rc1_10_7,distance,-8.9154,-0.02,44457.7866,44466.702,SCR,SCR,2019-04-01,338
2020-02-01,r1_8_10,distance,-7.1862,-0.0232,30952.7654,30959.9516,SCR,CAINIAO,2019-11-02,91
2020-02-01,rc1_8_4,distance,-11.9946,-0.045,26663.4533,26675.4479,SCR,CAINIAO,2020-01-04,28
2020-02-01,lrc1_10_8,distance,-260.0683,-0.6192,41743.2355,42003.3038,SCR,WM,2019-11-28,65
2020-02-01,r1_10_10,distance,-4.5493,-0.0096,47409.8285,47414.3778,SCR,CAINIAO,2019-10-11,113
2020-02-01,rc1_10_8,distance,-29.0725,-0.0661,43956.9138,43985.9863,SCR,CAINIAO,2019-10-11,113
2020-02-01,rc1_10_10,distance,-2.1469,-0.0049,43573.9524,43576.0993,SCR,CAINIAO,2020-01-04,28
2020-02-01,rc2_10_3,distance,-1.9808,-0.0099,19911.483,19913.4638,SCR,CAINIAO,2019-01-01,396
2020-02-01,rc2_10_7,distance,-18.3111,-0.0732,24999.6553,25017.9664,SCR,CAINIAO,2019-01-01,396
2020-01-21,lr2_4_3,distance,-315.8794,-2.9806,10282.009,10597.8884,SCR,CVB2,2019-01-17,369
2020-01-21,lr2_4_7,distance,-12.9614,-0.1612,8029.5725,8042.5339,SCR,SCR,2019-11-06,76
2020-01-21,lc1_6_9,distance,-1.1441,-0.0075,15207.576,15208.7201,SCR,SCR,2019-11-06,76
2020-01-21,lc2_6_2,distance,-7.9292,-0.08,9900.4846,9908.4138,SCR,SCR,2019-11-06,76
2020-01-21,lr1_6_7,distance,-246.9672,-1.4224,17116.2421,17363.2093,SCR,SCR,2019-11-06,76
2020-01-21,lr1_6_8,distance,-5.6717,-0.0475,11929.0216,11934.6933,SCR,SCR,2019-11-06,76
2020-01-21,lr2_6_3,distance,-289.3832,-1.6268,17499.0469,17788.4301,SCR,SCR,2019-11-06,76
2020-01-21,lr2_6_6,distance,-296.7756,-1.53,19099.9745,19396.7501,SCR,SCR,2019-11-06,76
2020-01-21,lr2_6_7,distance,-28.3409,-0.193,14654.2043,14682.5452,SCR,SCR,2019-11-06,76
2020-01-21,lrc2_6_7,distance,-343.6998,-2.359,14226.2334,14569.9332,SCR,SCR,2019-11-06,76
2020-01-21,lrc2_6_8,distance,-84.3753,-0.6359,13183.6704,13268.0457,SCR,SCR,2019-11-06,76
2020-01-21,lc1_8_4,distance,-23.465,-0.1033,22686.0848,22709.5498,SCR,SCR,2019-11-06,76
2020-01-21,lc2_8_4,distance,-11.0526,-0.0854,12932.8789,12943.9315,SCR,SCR,2019-11-06,76
2020-01-21,lr1_8_9,distance,-242.1406,-0.654,36783.8762,37026.0168,SCR,SCR,2019-11-06,76
2020-01-21,lr1_8_10,distance,-478.7313,-1.5955,29525.571,30004.3023,SCR,SCR,2019-11-06,76
2020-01-21,lr2_8_3,distance,-108.6743,-0.4084,26504.1925,26612.8668,SCR,SCR,2019-11-06,76
2020-01-21,lr2_8_5,distance,-18.3596,-0.0524,35011.9763,35030.3359,SCR,SCR,2019-11-06,76
2020-01-21,lr2_8_6,distance,-53.2675,-0.1832,29028.7609,29082.0284,SCR,SCR,2019-11-06,76
2020-01-21,lr2_8_7,distance,-303.1986,-1.1485,26095.3261,26398.5247,SCR,SCR,2019-11-06,76
2020-01-21,lr2_8_8,distance,-140.9254,-0.7593,18417.8034,18558.7288,SCR,SCR,2019-11-06,76
2020-01-21,lr2_8_10,distance,-141.2921,-0.4664,30152.0445,30293.3366,SCR,SCR,2019-11-06,76
2020-01-21,lrc1_8_8,distance,-1145.8848,-4.0853,26902.9309,28048.8157,SCR,CVB2,2019-01-17,369
2020-01-21,lrc2_8_10,distance,-191.6276,-0.9608,19753.364,19944.9916,SCR,SCR,2019-11-06,76
2020-01-21,lc1_10_4,distance,-18.7711,-0.05,37515.0365,37533.8076,SCR,SCR,2019-11-06,76
2020-01-21,lc2_10_3,distance,-22.8419,-0.1181,19325.1205,19347.9624,SCR,SCR,2019-11-06,76
2020-01-21,lr1_10_4,distance,-87.8618,-0.2833,30925.0367,31012.8985,SCR,WM,2019-11-28,54
2020-01-21,lr1_10_7,distance,-27.368,-0.0703,38900.131,38927.499,SCR,SCR,2019-11-06,76
2020-01-21,lr1_10_8,distance,-208.0,-0.6861,30109.9362,30317.9362,SCR,WM,2019-11-28,54
2020-01-21,lr1_10_9,distance,-905.5364,-1.7076,52125.3251,53030.8615,SCR,WM,2019-11-28,54
2020-01-21,lr2_10_2,distance,-2244.4905,-4.1559,51763.3164,54007.8069,SCR,WM,2019-11-28,54
2020-01-21,lr2_10_3,distance,-909.0085,-2.0721,42958.9393,43867.9478,SCR,WM,2019-11-28,54
2020-01-21,lr2_10_4,distance,-221.4781,-0.8249,26626.5546,26848.0327,SCR,WM,2019-11-28,54
2020-01-21,lr2_10_6,distance,-284.4553,-0.611,46270.8735,46555.3288,SCR,WM,2019-11-28,54
2020-01-21,lr2_10_8,distance,-160.1987,-0.5952,26753.6115,26913.8102,SCR,WM,2019-11-28,54
2020-01-21,lr2_10_9,distance,-677.3743,-1.3042,51260.9893,51938.3636,SCR,WM,2019-11-28,54
2020-01-21,lrc1_10_7,distance,-46.3423,-0.1108,41762.7683,41809.1106,SCR,SCR,2019-11-06,76
2020-01-21,lrc1_10_10,distance,-745.8328,-1.9926,36684.1409,37429.9737,SCR,WM,2019-11-28,54
2020-01-21,lrc2_10_3,distance,-3.5496,-0.013,27315.8105,27319.3601,SCR,SCR,2019-11-06,76
2020-01-21,lrc2_10_4,distance,-71.2931,-0.3056,23256.8903,23328.1834,SCR,WM,2019-11-28,54
2020-01-21,lrc2_10_5,distance,-826.9116,-1.9813,40909.183,41736.0946,SCR,WM,2019-11-28,54
2020-01-21,lrc2_10_7,distance,-455.0634,-1.3491,33275.2411,33730.3045,SCR,WM,2019-11-28,54
2020-01-04,rc1_8_4,distance,-1.2952,-0.0049,26675.4479,26676.7431,CAINIAO,SCR,2019-08-29,128
2020-01-04,rc1_10_1,distance,-24.794,-0.0541,45830.6235,45855.4175,CAINIAO,SCR,2019-06-08,210
2020-01-04,rc1_10_10,distance,-0.0148,-0.0,43576.0993,43576.1141,CAINIAO,SCR,2019-06-08,210
2019-11-28,lrc2_8_4,distance,-3.4465,-0.0234,14727.8082,14731.2547,SCR,SCR,2019-11-06,22
2019-11-28,lc1_10_3,distance,-353.9586,-0.7848,44745.2164,45099.175,WM,CVB2,2019-01-17,315
2019-11-28,lr1_10_4,distance,-6.0833,-0.0196,31012.8985,31018.9818,WM,SCR,2019-11-06,22
2019-11-28,lr1_10_5,distance,-68.1034,-0.1136,59894.4423,59962.5457,WM,SCR,2019-11-06,22
2019-11-28,lr1_10_8,distance,-151.442,-0.497,30317.9362,30469.3782,WM,CVB2,2019-01-17,315
2019-11-28,lr1_10_9,distance,-99.4163,-0.1871,53030.8615,53130.2778,WM,SCR,2019-11-06,22
2019-11-28,lr2_10_1,distance,-123.3909,-0.1945,63318.2136,63441.6045,WM,CVB2,2019-01-17,315
2019-11-28,lr2_10_2,distance,-330.7195,-0.6086,54007.8069,54338.5264,WM,MFS,2019-02-23,278
2019-11-28,lr2_10_3,distance,-437.2501,-0.9869,43867.9478,44305.1979,WM,CVB2,2019-01-17,315
2019-11-28,lr2_10_4,distance,-31.5174,-0.1173,26848.0327,26879.5501,WM,SCR,2019-11-06,22
2019-11-28,lr2_10_6,distance,-59.659,-0.128,46555.3288,46614.9878,WM,MFS,2019-02-23,278
2019-11-28,lr2_10_7,distance,-401.0976,-0.9188,43252.9378,43654.0354,WM,CVB2,2019-01-17,315
2019-11-28,lr2_10_8,distance,-297.3199,-1.0926,26913.8102,27211.1301,WM,MFS,2019-02-23,278
2019-11-28,lr2_10_9,distance,-286.7291,-0.549,51938.3636,52225.0927,WM,CVB2,2019-01-17,315
2019-11-28,lrc1_10_2,distance,-14.8393,-0.0326,45568.8786,45583.7179,WM,CVB2,2019-01-17,315
2019-11-28,lrc1_10_5,distance,-162.8127,-0.3224,50332.182,50494.9947,WM,SB,2019-01-30,302
2019-11-28,lrc1_10_8,distance,-97.3787,-0.2313,42003.3038,42100.6825,WM,MFS,2019-02-23,278
2019-11-28,lrc1_10_10,distance,-237.3907,-0.6302,37429.9737,37667.3644,WM,CVB2,2019-01-17,315
2019-11-28,lrc2_10_4,distance,-50.5202,-0.2161,23328.1834,23378.7036,WM,SCR,2019-11-06,22
